date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-07-22,SKU099,248,69,10,47
2024-07-22,SKU100,110,78,12,21
2024-07-22,SKU101,118,51,20,61
2024-07-22,SKU102,131,38,15,62
2024-07-22,SKU103,72,52,7,48
2024-07-22,SKU104,135,86,4,55
2024-07-22,SKU105,123,87,5,78
2024-07-22,SKU106,101,82,3,69
2024-07-22,SKU107,227,62,5,78
2024-07-22,SKU108,154,45,7,48
2024-07-22,SKU109,136,16,16,74
2024-07-22,SKU110,73,78,11,25
2024-07-22,SKU111,60,88,7,35
2024-07-22,SKU112,241,25,11,52
2024-07-22,SKU113,127,36,13,70
2024-07-22,SKU114,97,61,4,75
2024-07-22,SKU115,235,19,11,76
2024-07-22,SKU116,145,87,10,45
2024-07-22,SKU117,196,30,9,35
2024-07-22,SKU118,27,86,8,58
2024-07-22,SKU119,225,47,5,39
2024-07-22,SKU120,240,23,6,34
2024-07-22,SKU121,137,49,8,27
2024-07-22,SKU122,232,97,21,42
2024-07-22,SKU123,287,47,13,61
2024-07-22,SKU124,222,29,21,68
2024-07-22,SKU125,27,100,10,60
2024-07-22,SKU126,125,93,12,52
2024-07-22,SKU127,98,52,11,41
2024-07-22,SKU128,110,35,3,71
2024-07-22,SKU129,33,43,18,73
2024-07-22,SKU130,129,89,14,51
2024-07-22,SKU131,129,92,18,56
2024-07-22,SKU132,186,16,17,21
2024-07-22,SKU133,257,79,13,24
2024-07-22,SKU134,184,21,17,23
2024-07-22,SKU135,280,21,10,53
2024-07-22,SKU136,26,58,18,32
2024-07-22,SKU137,207,71,11,66
2024-07-22,SKU138,232,81,18,50
2024-07-22,SKU139,204,59,15,75
2024-07-22,SKU140,38,96,6,53
2024-07-22,SKU141,228,85,18,55
2024-07-22,SKU142,110,86,16,41
2024-07-22,SKU143,57,47,3,77
2024-07-22,SKU144,202,65,10,42
2024-07-22,SKU145,50,74,10,59
2024-07-22,SKU146,258,96,6,26
2024-07-22,SKU147,163,57,17,46
2024-07-22,SKU148,239,66,12,41
2024-07-22,SKU149,152,85,8,51
2024-07-22,SKU150,259,17,8,25
2024-07-22,SKU151,151,34,12,70
2024-07-22,SKU152,124,69,18,75
2024-07-22,SKU153,176,62,13,62
2024-07-22,SKU154,65,49,8,42
2024-07-22,SKU155,176,59,6,72
2024-07-22,SKU156,94,74,9,28
2024-07-22,SKU157,294,79,21,57
2024-07-22,SKU158,298,82,6,39
2024-07-22,SKU159,196,88,8,58
2024-07-22,SKU160,92,35,18,26
2024-07-22,SKU161,222,0,12,27
2024-07-22,SKU162,251,53,19,67
2024-07-22,SKU163,168,13,13,24
2024-07-22,SKU164,249,5,3,21
2024-07-22,SKU165,233,78,15,64
2024-07-22,SKU166,100,54,19,41
2024-07-22,SKU167,197,2,19,68
2024-07-22,SKU168,177,39,5,71
2024-07-22,SKU169,24,14,16,51
2024-07-22,SKU170,105,20,7,25
2024-07-22,SKU171,238,55,13,38
2024-07-22,SKU172,288,59,19,45
2024-07-22,SKU173,159,80,15,41
2024-07-22,SKU174,297,10,14,59
2024-07-22,SKU175,217,50,20,38
2024-07-22,SKU176,100,58,3,76
2024-07-22,SKU177,209,49,8,30
2024-07-22,SKU178,183,38,17,22
2024-07-22,SKU179,251,97,14,56
2024-07-22,SKU180,276,29,13,28
2024-07-22,SKU181,183,59,20,57
2024-07-22,SKU182,25,51,16,62
2024-07-22,SKU183,107,42,21,79
2024-07-22,SKU184,189,66,7,73
2024-07-22,SKU185,64,97,11,33
2024-07-22,SKU186,42,64,16,44
2024-07-22,SKU187,134,38,5,51
2024-07-22,SKU188,160,96,7,49
2024-07-22,SKU189,271,74,8,42
2024-07-22,SKU190,72,78,20,78
2024-07-22,SKU191,231,90,8,80
2024-07-22,SKU192,257,71,16,75
2024-07-22,SKU193,110,75,5,72
2024-07-22,SKU194,188,69,5,38
2024-07-22,SKU195,273,38,13,72
2024-07-22,SKU196,255,31,18,36
2024-07-22,SKU197,165,20,17,42
2024-07-22,SKU198,56,26,6,70
2024-07-22,SKU199,36,12,3,74
2024-07-22,SKU200,77,7,3,50
2024-08-01,SKU001,241,30,20,56
2024-08-01,SKU002,166,87,11,57
2024-08-01,SKU003,177,14,10,61
2024-08-01,SKU004,20,22,12,74
2024-08-01,SKU005,124,59,7,76
2024-08-01,SKU006,237,12,8,61
2024-08-01,SKU007,289,17,8,50
2024-08-01,SKU008,185,27,8,65
2024-08-01,SKU009,231,90,8,45
2024-08-01,SKU010,52,23,4,70
2024-08-01,SKU011,186,55,21,23
2024-08-01,SKU012,247,50,12,49
2024-08-01,SKU013,218,84,17,28
2024-08-01,SKU014,100,39,14,39
2024-08-01,SKU015,286,39,15,47
2024-08-01,SKU016,118,2,20,39
2024-08-01,SKU017,276,28,4,63
2024-08-01,SKU018,66,25,7,25
2024-08-01,SKU019,157,18,9,35
2024-08-01,SKU020,155,43,10,64
2024-08-01,SKU021,268,46,3,29
2024-08-01,SKU022,71,79,3,35
2024-08-01,SKU023,95,33,11,26
2024-08-01,SKU024,141,29,7,70
2024-08-01,SKU025,111,33,13,50
2024-08-01,SKU026,267,71,9,33
2024-08-01,SKU027,268,75,10,50
2024-08-01,SKU028,21,68,15,32
2024-08-01,SKU029,282,94,7,57
2024-08-01,SKU030,297,69,14,80
2024-08-01,SKU031,88,36,21,76
2024-08-01,SKU032,223,58,8,25
2024-08-01,SKU033,61,12,9,80
2024-08-01,SKU034,109,0,20,26
2024-08-01,SKU035,185,32,7,45
2024-08-01,SKU036,201,2,3,73
2024-08-01,SKU037,57,79,16,52
2024-08-01,SKU038,175,54,20,80
2024-08-01,SKU039,264,29,17,68
2024-08-01,SKU040,190,54,5,46
2024-08-01,SKU041,82,39,9,65
2024-08-01,SKU042,257,83,14,36
2024-08-01,SKU043,257,35,3,27
2024-08-01,SKU044,176,6,14,61
2024-08-01,SKU045,88,43,11,34
2024-08-01,SKU046,99,50,10,43
2024-08-01,SKU047,46,96,8,47
2024-08-01,SKU048,125,51,21,23
2024-08-01,SKU049,142,48,20,74
2024-08-01,SKU050,44,58,18,73
2024-08-01,SKU051,216,30,3,68
2024-08-01,SKU052,135,22,18,27
2024-08-01,SKU053,288,90,11,33
2024-08-01,SKU054,298,92,10,29
2024-08-01,SKU055,253,44,3,63
2024-08-01,SKU056,246,83,4,55
2024-08-01,SKU057,230,2,12,38
2024-08-01,SKU058,104,79,17,45
2024-08-01,SKU059,22,27,11,47
2024-08-01,SKU060,71,84,5,51
2024-08-01,SKU061,144,69,15,33
2024-08-01,SKU062,199,43,16,77
2024-08-01,SKU063,123,12,14,40
2024-08-01,SKU064,117,3,12,24
2024-08-01,SKU065,286,49,5,69
2024-08-01,SKU066,34,61,15,49
2024-08-01,SKU067,111,65,4,59
2024-08-01,SKU068,191,6,11,71
2024-08-01,SKU069,137,57,5,24
2024-08-01,SKU070,94,75,4,65
2024-08-01,SKU071,212,30,6,37
2024-08-01,SKU072,255,72,5,39
2024-08-01,SKU073,137,74,11,29
2024-08-01,SKU074,190,94,18,51
2024-08-01,SKU075,199,11,9,53
2024-08-01,SKU076,111,86,12,38
2024-08-01,SKU077,174,20,10,36
2024-08-01,SKU078,186,33,16,30
2024-08-01,SKU079,232,86,16,43
2024-08-01,SKU080,260,40,12,20
2024-08-01,SKU081,66,59,8,22
2024-08-01,SKU082,178,36,3,35
2024-08-01,SKU083,44,19,3,40
2024-08-01,SKU084,201,77,12,77
2024-08-01,SKU085,90,14,12,26
2024-08-01,SKU086,25,53,18,63
2024-08-01,SKU087,151,28,9,28
2024-08-01,SKU088,49,28,6,60
2024-08-01,SKU089,24,99,3,66
2024-08-01,SKU090,221,82,13,29
2024-08-01,SKU091,118,19,5,26
2024-08-01,SKU092,137,20,10,20
2024-08-01,SKU093,165,94,8,39
2024-08-01,SKU094,177,92,5,37
2024-08-01,SKU095,72,57,6,51
2024-08-01,SKU096,115,80,9,35
2024-08-01,SKU097,135,78,21,28
2024-08-01,SKU098,209,25,14,79
2024-08-01,SKU099,73,50,6,72
2024-08-01,SKU100,105,2,9,46
2024-08-01,SKU101,204,71,11,27
2024-08-01,SKU102,48,58,14,28
2024-08-01,SKU103,287,79,5,66
2024-08-01,SKU104,53,82,16,69
2024-08-01,SKU105,95,51,6,72
2024-08-01,SKU106,76,61,5,62
2024-08-01,SKU107,132,17,8,65
2024-08-01,SKU108,119,25,5,47
2024-08-01,SKU109,277,69,19,43
2024-08-01,SKU110,81,86,6,45
2024-08-01,SKU111,123,18,17,26
2024-08-01,SKU112,207,38,7,73
2024-08-01,SKU113,264,52,13,27
2024-08-01,SKU114,220,99,4,33
2024-08-01,SKU115,202,3,4,52
2024-08-01,SKU116,225,73,18,39
2024-08-01,SKU117,172,55,7,43
2024-08-01,SKU118,242,41,9,28
2024-08-01,SKU119,36,27,19,37
2024-08-01,SKU120,130,85,13,37
2024-08-01,SKU121,29,72,17,37
2024-08-01,SKU122,140,36,12,25
2024-08-01,SKU123,255,69,19,67
2024-08-01,SKU124,27,6,18,24
2024-08-01,SKU125,114,8,3,74
2024-08-01,SKU126,251,13,11,73
2024-08-01,SKU127,59,97,20,29
2024-08-01,SKU128,125,68,16,62
2024-08-01,SKU129,40,92,11,29
2024-08-01,SKU130,49,8,21,23
2024-08-01,SKU131,31,53,13,67
2024-08-01,SKU132,174,63,10,58
2024-08-01,SKU133,176,7,15,25
2024-08-01,SKU134,242,38,19,80
2024-08-01,SKU135,77,65,19,57
2024-08-01,SKU136,276,95,17,37
2024-08-01,SKU137,135,13,13,50
2024-08-01,SKU138,252,84,8,32
2024-08-01,SKU139,203,17,5,32
2024-08-01,SKU140,110,76,5,22
2024-08-01,SKU141,226,51,12,50
2024-08-01,SKU142,190,79,10,67
2024-08-01,SKU143,251,60,18,42
2024-08-01,SKU144,253,24,4,43
2024-08-01,SKU145,218,98,7,78
2024-08-01,SKU146,58,88,3,76
2024-08-01,SKU147,149,61,18,26
2024-08-01,SKU148,239,86,18,77
2024-08-01,SKU149,105,52,10,35
2024-08-01,SKU150,90,99,12,54
2024-08-01,SKU151,102,62,7,27
2024-08-01,SKU152,37,42,19,45
2024-08-01,SKU153,296,24,4,52
2024-08-01,SKU154,85,50,4,26
2024-08-01,SKU155,196,44,14,78
2024-08-01,SKU156,37,11,14,64
2024-08-01,SKU157,185,97,9,52
2024-08-01,SKU158,180,26,6,77
2024-08-01,SKU159,118,38,19,44
2024-08-01,SKU160,177,91,18,62
2024-08-01,SKU161,213,92,15,63
2024-08-01,SKU162,144,35,6,48
2024-08-01,SKU163,114,13,5,41
2024-08-01,SKU164,293,56,8,80
2024-08-01,SKU165,22,1,20,72
2024-08-01,SKU166,242,64,17,30
2024-08-01,SKU167,222,32,6,58
2024-08-01,SKU168,153,15,21,49
2024-08-01,SKU169,177,27,16,62
2024-08-01,SKU170,109,57,5,68
2024-08-01,SKU171,97,9,10,79
2024-08-01,SKU172,262,13,12,43
2024-08-01,SKU173,65,78,9,29
2024-08-01,SKU174,114,58,21,52
2024-08-01,SKU175,180,74,12,24
2024-08-01,SKU176,227,51,5,30
2024-08-01,SKU177,54,90,13,62
2024-08-01,SKU178,230,75,6,22
2024-08-01,SKU179,191,12,5,59
2024-08-01,SKU180,246,54,16,78
2024-08-01,SKU181,163,78,15,50
2024-08-01,SKU182,81,96,5,56
2024-08-01,SKU183,233,9,12,22
2024-08-01,SKU184,45,38,13,76
2024-08-01,SKU185,215,64,5,41
2024-08-01,SKU186,246,81,12,68
2024-08-01,SKU187,137,82,15,49
2024-08-01,SKU188,77,42,7,53
2024-08-01,SKU189,125,82,7,47
2024-08-01,SKU190,165,91,8,47
2024-08-01,SKU191,98,23,15,77
2024-08-01,SKU192,233,38,3,22
2024-08-01,SKU193,55,33,6,50
2024-08-01,SKU194,226,22,14,47
2024-08-01,SKU195,118,19,3,25
2024-08-01,SKU196,28,8,21,22
2024-08-01,SKU197,161,42,15,51
2024-08-01,SKU198,218,46,21,29
2024-08-01,SKU199,223,51,18,26
2024-08-01,SKU200,158,95,15,32
2024-08-08,SKU001,265,57,16,27
2024-08-08,SKU002,243,11,14,23
2024-08-08,SKU003,127,14,14,65
2024-08-08,SKU004,106,92,6,75
2024-08-08,SKU005,271,18,11,68
2024-08-08,SKU006,211,49,17,60
2024-08-08,SKU007,78,96,3,44
2024-08-08,SKU008,71,45,4,69
2024-08-08,SKU009,280,79,7,65
2024-08-08,SKU010,74,59,19,70
2024-08-08,SKU011,29,56,4,61
2024-08-08,SKU012,70,49,4,36
2024-08-08,SKU013,161,39,18,36
2024-08-08,SKU014,235,11,3,55
2024-08-08,SKU015,97,67,3,53
2024-08-08,SKU016,61,3,7,47
2024-08-08,SKU017,106,84,15,66
2024-08-08,SKU018,231,78,21,29
2024-08-08,SKU019,196,3,10,56
2024-08-08,SKU020,293,98,7,20
2024-08-08,SKU021,24,23,19,39
2024-08-08,SKU022,170,30,5,70
2024-08-08,SKU023,142,95,7,22
2024-08-08,SKU024,172,59,6,32
2024-08-08,SKU025,110,35,10,58
2024-08-08,SKU026,137,94,15,35
2024-08-08,SKU027,228,38,18,47
2024-08-08,SKU028,92,57,3,68
2024-08-08,SKU029,224,6,11,67
2024-08-08,SKU030,89,82,14,44
2024-08-08,SKU031,53,21,3,37
2024-08-08,SKU032,273,11,17,47
2024-08-08,SKU033,245,3,9,34
2024-08-08,SKU034,172,32,13,39
2024-08-08,SKU035,43,20,9,50
2024-08-08,SKU036,100,85,9,70
2024-08-08,SKU037,252,19,20,28
2024-08-08,SKU038,57,84,20,20
2024-08-08,SKU039,70,77,11,29
2024-08-08,SKU040,259,68,8,47
2024-08-08,SKU041,135,71,6,66
2024-08-08,SKU042,210,19,7,71
2024-08-08,SKU043,284,70,8,73
2024-08-08,SKU044,22,35,18,50
2024-08-08,SKU045,222,26,19,23
2024-08-08,SKU046,82,28,15,69
2024-08-08,SKU047,286,32,16,43
2024-08-08,SKU048,283,100,11,27
2024-08-08,SKU049,50,50,7,30
2024-08-08,SKU050,254,49,11,25
2024-08-08,SKU051,65,13,21,75
2024-08-08,SKU052,50,69,17,53
2024-08-08,SKU053,79,86,10,48
2024-08-08,SKU054,75,50,3,56
2024-08-08,SKU055,264,93,10,66
2024-08-08,SKU056,40,47,6,24
2024-08-08,SKU057,178,75,15,78
2024-08-08,SKU058,24,59,19,33
2024-08-08,SKU059,233,84,5,74
2024-08-08,SKU060,293,40,21,40
2024-08-08,SKU061,249,91,19,68
2024-08-08,SKU062,111,12,11,72
2024-08-08,SKU063,74,18,18,39
2024-08-08,SKU064,97,45,17,27
2024-08-08,SKU065,159,68,10,76
2024-08-08,SKU066,30,42,4,75
2024-08-08,SKU067,157,34,14,68
2024-08-08,SKU068,230,51,18,79
2024-08-08,SKU069,146,78,12,61
2024-08-08,SKU070,63,95,18,51
2024-08-08,SKU071,27,29,5,28
2024-08-08,SKU072,265,18,18,25
2024-08-08,SKU073,46,53,18,58
2024-08-08,SKU074,196,12,18,55
2024-08-08,SKU075,272,15,7,78
2024-08-08,SKU076,201,66,3,25
2024-08-08,SKU077,37,6,17,56
2024-08-08,SKU078,73,38,14,44
2024-08-08,SKU079,214,56,15,52
2024-08-08,SKU080,160,96,14,69
2024-08-08,SKU081,141,71,6,26
2024-08-08,SKU082,207,74,14,63
2024-08-08,SKU083,249,98,16,77
2024-08-08,SKU084,248,20,6,22
2024-08-08,SKU085,73,13,21,47
2024-08-08,SKU086,95,2,16,43
2024-08-08,SKU087,26,76,20,75
2024-08-08,SKU088,261,12,7,62
2024-08-08,SKU089,276,64,11,59
2024-08-08,SKU090,222,33,4,41
2024-08-08,SKU091,155,24,6,42
2024-08-08,SKU092,21,49,19,58
2024-08-08,SKU093,170,94,16,38
2024-08-08,SKU094,63,62,18,33
2024-08-08,SKU095,77,85,16,35
2024-08-08,SKU096,43,52,7,79
2024-08-08,SKU097,248,38,10,29
2024-08-08,SKU098,95,95,7,21
2024-08-08,SKU099,55,95,11,42
2024-08-08,SKU100,125,54,11,41
2024-08-08,SKU101,55,16,13,39
2024-08-08,SKU102,124,50,12,80
2024-08-08,SKU103,148,83,11,55
2024-08-08,SKU104,81,17,12,48
2024-08-08,SKU105,200,31,4,79
2024-08-08,SKU106,90,1,21,62
2024-08-08,SKU107,88,50,12,36
2024-08-08,SKU108,259,49,3,25
2024-08-08,SKU109,72,0,12,68
2024-08-08,SKU110,236,97,11,72
2024-08-08,SKU111,269,17,3,30
2024-08-08,SKU112,25,61,13,67
2024-08-08,SKU113,194,79,6,36
2024-08-08,SKU114,284,58,9,31
2024-08-08,SKU115,113,77,6,64
2024-08-08,SKU116,223,41,7,23
2024-08-08,SKU117,32,94,4,36
2024-08-08,SKU118,51,58,16,66
2024-08-08,SKU119,239,62,3,36
2024-08-08,SKU120,99,49,11,72
2024-08-08,SKU121,264,6,14,47
2024-08-08,SKU122,280,0,15,45
2024-08-08,SKU123,163,80,3,22
2024-08-08,SKU124,100,100,6,78
2024-08-08,SKU125,224,98,12,31
2024-08-08,SKU126,128,53,12,65
2024-08-08,SKU127,209,46,15,29
2024-08-08,SKU128,202,33,7,30
2024-08-08,SKU129,222,45,3,46
2024-08-08,SKU130,133,4,12,36
2024-08-08,SKU131,67,51,17,79
2024-08-08,SKU132,108,66,12,57
2024-08-08,SKU133,177,43,9,70
2024-08-08,SKU134,205,82,7,60
2024-08-08,SKU135,188,52,6,22
2024-08-08,SKU136,139,48,6,65
2024-08-08,SKU137,227,86,7,52
2024-08-08,SKU138,300,97,17,42
2024-08-08,SKU139,38,84,19,73
2024-08-08,SKU140,240,45,4,46
2024-08-08,SKU141,110,75,19,40
2024-08-08,SKU142,91,26,7,71
2024-08-08,SKU143,270,47,3,71
2024-08-08,SKU144,89,75,6,20
2024-08-08,SKU145,221,77,18,36
2024-08-08,SKU146,144,52,12,56
2024-08-08,SKU147,218,59,18,74
2024-08-08,SKU148,125,10,13,80
2024-08-08,SKU149,235,69,9,29
2024-08-08,SKU150,178,4,20,29
2024-08-08,SKU151,57,70,5,32
2024-08-08,SKU152,80,41,5,43
2024-08-08,SKU153,79,98,21,37
2024-08-08,SKU154,274,39,7,71
2024-08-08,SKU155,289,66,6,22
2024-08-08,SKU156,40,52,10,57
2024-08-08,SKU157,137,76,8,23
2024-08-08,SKU158,64,21,18,50
2024-08-08,SKU159,231,97,4,29
2024-08-08,SKU160,127,33,10,63
2024-08-08,SKU161,65,44,17,41
2024-08-08,SKU162,160,44,5,25
2024-08-08,SKU163,136,34,9,44
2024-08-08,SKU164,46,90,15,20
2024-08-08,SKU165,269,60,6,33
2024-08-08,SKU166,55,29,5,36
2024-08-08,SKU167,122,60,16,33
2024-08-08,SKU168,84,42,16,67
2024-08-08,SKU169,134,96,10,72
2024-08-08,SKU170,251,94,7,61
2024-08-08,SKU171,189,93,8,72
2024-08-08,SKU172,222,54,17,42
2024-08-08,SKU173,23,26,5,40
2024-08-08,SKU174,60,1,10,22
2024-08-08,SKU175,21,95,18,46
2024-08-08,SKU176,246,19,4,70
2024-08-08,SKU177,41,2,17,32
2024-08-08,SKU178,92,63,8,35
2024-08-08,SKU179,158,16,3,33
2024-08-08,SKU180,25,79,13,60
2024-08-08,SKU181,61,17,12,49
2024-08-08,SKU182,150,11,8,50
2024-08-08,SKU183,192,89,11,35
2024-08-08,SKU184,224,47,11,31
2024-08-08,SKU185,227,75,21,52
2024-08-08,SKU186,148,43,3,77
2024-08-08,SKU187,129,59,10,60
2024-08-08,SKU188,246,54,20,56
2024-08-08,SKU189,198,54,3,56
2024-08-08,SKU190,112,37,18,36
2024-08-08,SKU191,40,13,3,23
2024-08-08,SKU192,161,23,8,20
2024-08-08,SKU193,92,15,13,52
2024-08-08,SKU194,210,98,10,46
2024-08-08,SKU195,190,33,11,33
2024-08-08,SKU196,189,73,8,75
2024-08-08,SKU197,212,45,10,59
2024-08-08,SKU198,244,93,16,38
2024-08-08,SKU199,92,17,10,75
2024-08-08,SKU200,160,13,18,36
2024-08-15,SKU001,54,62,17,50
2024-08-15,SKU002,241,78,13,47
2024-08-15,SKU003,161,93,11,64
2024-08-15,SKU004,267,85,9,72
2024-08-15,SKU005,247,3,15,34
2024-08-15,SKU006,210,49,16,22
2024-08-15,SKU007,230,83,11,23
2024-08-15,SKU008,153,14,14,33
2024-08-15,SKU009,239,45,3,38
2024-08-15,SKU010,31,60,6,43
2024-08-15,SKU011,175,20,13,66
2024-08-15,SKU012,52,64,17,27
2024-08-15,SKU013,169,76,17,49
2024-08-15,SKU014,265,75,7,57
2024-08-15,SKU015,214,9,10,79
2024-08-15,SKU016,65,30,18,25
2024-08-15,SKU017,46,98,21,72
2024-08-15,SKU018,81,7,18,40
2024-08-15,SKU019,213,81,7,37
2024-08-15,SKU020,108,59,14,22
2024-08-15,SKU021,103,37,21,78
2024-08-15,SKU022,294,61,4,29
2024-08-15,SKU023,21,65,13,53
2024-08-15,SKU024,87,56,9,37
2024-08-15,SKU025,232,40,16,39
2024-08-15,SKU026,61,19,8,25
2024-08-15,SKU027,227,44,9,34
2024-08-15,SKU028,230,25,4,59
2024-08-15,SKU029,191,62,19,41
2024-08-15,SKU030,151,99,6,35
2024-08-15,SKU031,285,66,18,22
2024-08-15,SKU032,127,5,13,63
2024-08-15,SKU033,132,81,9,34
2024-08-15,SKU034,83,95,7,67
2024-08-15,SKU035,67,1,12,57
2024-08-15,SKU036,178,1,10,28
2024-08-15,SKU037,162,69,3,23
2024-08-15,SKU038,188,50,8,62
2024-08-15,SKU039,197,95,16,25
2024-08-15,SKU040,100,2,18,33
2024-08-15,SKU041,118,22,5,71
2024-08-15,SKU042,253,34,3,79
2024-08-15,SKU043,230,96,13,48
2024-08-15,SKU044,195,53,6,45
2024-08-15,SKU045,273,27,7,31
2024-08-15,SKU046,254,93,6,64
2024-08-15,SKU047,186,39,19,39
2024-08-15,SKU048,78,8,9,64
2024-08-15,SKU049,26,17,10,35
2024-08-15,SKU050,95,77,14,70
2024-08-15,SKU051,98,87,18,55
2024-08-15,SKU052,283,90,6,59
2024-08-15,SKU053,70,15,13,40
2024-08-15,SKU054,73,77,7,79
2024-08-15,SKU055,196,6,21,76
2024-08-15,SKU056,69,62,6,43
2024-08-15,SKU057,230,56,21,40
2024-08-15,SKU058,68,57,10,42
2024-08-15,SKU059,108,59,7,43
2024-08-15,SKU060,260,88,9,75
2024-08-15,SKU061,73,3,4,59
2024-08-15,SKU062,183,41,4,33
2024-08-15,SKU063,167,78,3,30
2024-08-15,SKU064,276,0,13,46
2024-08-15,SKU065,245,25,16,29
2024-08-15,SKU066,239,12,18,25
2024-08-15,SKU067,118,9,13,75
2024-08-15,SKU068,78,54,15,39
2024-08-15,SKU069,31,49,11,25
2024-08-15,SKU070,121,26,16,50
2024-08-15,SKU071,255,23,18,64
2024-08-15,SKU072,165,27,14,80
2024-08-15,SKU073,59,10,10,61
2024-08-15,SKU074,83,72,3,64
2024-08-15,SKU075,237,19,11,39
2024-08-15,SKU076,20,35,10,61
2024-08-15,SKU077,253,28,20,26
2024-08-15,SKU078,272,82,19,35
2024-08-15,SKU079,258,23,17,60
2024-08-15,SKU080,47,36,11,51
2024-08-15,SKU081,92,83,6,21
2024-08-15,SKU082,60,34,9,55
2024-08-15,SKU083,26,3,20,57
2024-08-15,SKU084,28,90,15,72
2024-08-15,SKU085,231,0,16,72
2024-08-15,SKU086,200,63,3,53
2024-08-15,SKU087,289,32,6,64
2024-08-15,SKU088,118,82,15,26
2024-08-15,SKU089,46,45,3,29
2024-08-15,SKU090,290,2,7,37
2024-08-15,SKU091,40,12,21,41
2024-08-15,SKU092,82,41,19,59
2024-08-15,SKU093,80,76,11,80
2024-08-15,SKU094,231,60,21,44
2024-08-15,SKU095,183,7,16,33
2024-08-15,SKU096,272,94,20,57
2024-08-15,SKU097,197,96,8,41
2024-08-15,SKU098,88,98,18,44
2024-08-15,SKU099,273,20,5,71
2024-08-15,SKU100,29,50,14,37
2024-08-15,SKU101,139,55,8,68
2024-08-15,SKU102,164,60,9,37
2024-08-15,SKU103,190,3,11,77
2024-08-15,SKU104,81,7,10,31
2024-08-15,SKU105,120,33,7,72
2024-08-15,SKU106,135,27,14,43
2024-08-15,SKU107,67,72,17,47
2024-08-15,SKU108,266,29,14,64
2024-08-15,SKU109,42,30,13,68
2024-08-15,SKU110,281,10,13,43
2024-08-15,SKU111,120,42,12,61
2024-08-15,SKU112,198,65,17,48
2024-08-15,SKU113,62,7,11,38
2024-08-15,SKU114,252,72,20,73
2024-08-15,SKU115,191,72,7,31
2024-08-15,SKU116,199,96,14,43
2024-08-15,SKU117,120,16,21,23
2024-08-15,SKU118,298,87,21,64
2024-08-15,SKU119,215,49,3,69
2024-08-15,SKU120,83,20,13,55
2024-08-15,SKU121,56,55,3,40
2024-08-15,SKU122,203,81,11,43
2024-08-15,SKU123,257,34,15,40
2024-08-15,SKU124,193,93,20,54
2024-08-15,SKU125,216,58,21,49
2024-08-15,SKU126,280,59,21,73
2024-08-15,SKU127,202,73,9,37
2024-08-15,SKU128,111,5,17,72
2024-08-15,SKU129,283,18,11,59
2024-08-15,SKU130,49,38,9,38
2024-08-15,SKU131,126,40,4,31
2024-08-15,SKU132,106,68,3,56
2024-08-15,SKU133,238,33,5,53
2024-08-15,SKU134,234,30,15,48
2024-08-15,SKU135,124,56,17,56
2024-08-15,SKU136,121,44,12,54
2024-08-15,SKU137,147,2,18,21
2024-08-15,SKU138,24,80,3,76
2024-08-15,SKU139,175,76,6,31
2024-08-15,SKU140,156,14,7,60
2024-08-15,SKU141,288,6,11,75
2024-08-15,SKU142,188,59,19,69
2024-08-15,SKU143,146,15,15,57
2024-08-15,SKU144,256,73,7,30
2024-08-15,SKU145,146,0,18,41
2024-08-15,SKU146,98,55,13,80
2024-08-15,SKU147,279,17,7,61
2024-08-15,SKU148,286,5,16,65
2024-08-15,SKU149,165,87,8,21
2024-08-15,SKU150,179,24,10,73
2024-08-15,SKU151,242,19,7,26
2024-08-15,SKU152,161,78,12,22
2024-08-15,SKU153,241,75,20,72
2024-08-15,SKU154,284,28,14,28
2024-08-15,SKU155,24,3,17,54
2024-08-15,SKU156,214,66,18,72
2024-08-15,SKU157,112,4,10,30
2024-08-15,SKU158,68,35,10,63
2024-08-15,SKU159,204,80,13,75
2024-08-15,SKU160,195,9,20,28
2024-08-15,SKU161,85,8,16,77
2024-08-15,SKU162,275,22,15,77
2024-08-15,SKU163,119,85,7,70
2024-08-15,SKU164,184,7,9,30
2024-08-15,SKU165,180,3,18,31
2024-08-15,SKU166,269,9,19,22
2024-08-15,SKU167,290,32,16,61
2024-08-15,SKU168,271,76,9,59
2024-08-15,SKU169,295,98,7,73
2024-08-15,SKU170,291,91,4,30
2024-08-15,SKU171,188,53,7,73
2024-08-15,SKU172,224,16,10,65
2024-08-15,SKU173,246,50,8,80
2024-08-15,SKU174,212,41,13,53
2024-08-15,SKU175,62,63,12,64
2024-08-15,SKU176,98,34,11,27
2024-08-15,SKU177,225,46,19,44
2024-08-15,SKU178,146,93,12,37
2024-08-15,SKU179,270,94,20,35
2024-08-15,SKU180,112,51,8,36
2024-08-15,SKU181,52,39,11,32
2024-08-15,SKU182,50,9,12,72
2024-08-15,SKU183,118,70,18,74
2024-08-15,SKU184,233,28,15,73
2024-08-15,SKU185,175,58,16,39
2024-08-15,SKU186,143,99,21,20
2024-08-15,SKU187,189,62,12,60
2024-08-15,SKU188,163,44,21,73
2024-08-15,SKU189,111,24,9,34
2024-08-15,SKU190,243,88,11,67
2024-08-15,SKU191,61,75,4,58
2024-08-15,SKU192,126,58,3,35
2024-08-15,SKU193,22,44,3,25
2024-08-15,SKU194,40,50,5,26
2024-08-15,SKU195,110,68,13,26
2024-08-15,SKU196,212,73,17,53
